Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0SNIAtRCPVVLoGEPcuHSIc,"I'll Show You","Purpose (Deluxe)","Justin Bieber",2015-11-13,199946,68,false,quirky613,2026-06-26T00:30:05Z,"","RBMG/Def Jam",0.401,0.608,9,-6.757,0,0.0578,0.0505,0.0000796,0.183,0.0761,133.595,3
spotify:track:7IqYmGrvToIyLEkrsirThj,"Beauty And A Beat","Believe Acoustic","Justin Bieber",2013-01-01,144693,38,false,quirky613,2026-06-26T00:30:05Z,"","RBMG/Def Jam",0.689,0.302,10,-8.441,1,0.0326,0.734,0,0.13,0.699,127.634,4
spotify:track:63TVmH2fC4DpbnH5o3p8qi,"Ghost","Forever","Mystery Skulls",2014-10-27,259079,55,true,quirky613,2026-06-26T00:31:31Z,"","Warner Records",0.667,0.611,6,-4.798,0,0.0335,0.0328,0.0353,0.0963,0.269,119.97,4
spotify:track:6ZSO7kPn8IMJFymyticbJO,"Gold","low kii savage","Kiiara",2016-03-22,225882,68,false,quirky613,2026-06-26T00:31:31Z,"","Atlantic Records",0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,5
spotify:track:2a5Ml671R56tzRB0WMaCfC,"Someone That Loves You","Warm on a Cold Night (Deluxe)","HONNE;Izzy Bizu",2016-01-22,244958,47,false,quirky613,2026-06-26T13:18:54Z,"","Atlantic Records UK",0.531,0.728,6,-4.985,0,0.063,0.0416,0.00000719,0.135,0.418,104.978,4
spotify:track:2eNSieyqDoZMa3yOSagR4q,"Step To My Girl","Hiero Oldies: Volume One","Souls Of Mischief",2003-12-13,248800,57,false,quirky613,2026-06-26T18:13:49Z,"jazz rap,old school hip hop","Hieroglyphics Imperium",0.69,0.672,10,-9.38,0,0.382,0.0395,0.00000171,0.802,0.736,96.332,4
spotify:track:1HeAm7PJPUhunseNElZvBj,"Work That","Good News","Megan Thee Stallion",2020-11-20,134723,44,true,quirky613,2026-06-26T20:37:45Z,"lo-fi beats","300 Entertainment",0.756,0.711,1,-4.051,1,0.242,0.00376,0,0.284,0.447,184.93,4
spotify:track:45sDIKapDyxPl307QpEAwl,"Rocketeer","Free Wired","Far East Movement;Ryan Tedder;Ruff Loaderz",2010-01-01,211253,75,false,quirky613,2026-06-26T20:38:46Z,"rap","Interscope",0.664,0.845,4,-6.115,0,0.0462,0.181,0,0.267,0.357,96.005,4
spotify:track:1c5KZhtOAOH7eFOlBekNhS,"I Like It","All This Love","DeBarge",1982-04-28,279400,69,false,quirky613,2026-06-26T20:38:50Z,"","UNI/MOTOWN",0.675,0.732,9,-4.5,1,0.0443,0.452,0.0000184,0.201,0.83,175.01,4
spotify:track:748mdHapucXQri7IAO8yFK,"Kiss Me More (feat. SZA)","Kiss Me More (feat. SZA)","Doja Cat;SZA",2021-04-09,208866,8,true,quirky613,2026-06-26T20:39:53Z,"","Kemosabe Records/RCA Records",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
spotify:track:5txZAE3yuzpwfwuIa1AwJc,"How To Love","How To Love","Lil Wayne",2011-01-01,244386,0,false,quirky613,2026-06-26T20:39:53Z,"","CM/Republic",0.673,0.637,11,-6.658,1,0.0513,0.000188,0.000051,0.0698,0.273,153.972,4
spotify:track:6llAqB4o2GS2Sx0rKvDIK0,"Shutterbugg","Sir Lucious Left Foot...The Son Of Chico Dusty","Big Boi;Cutty",2010-01-01,215240,0,true,quirky613,2026-06-26T20:40:33Z,"","Def Jam Special Markets Premium",0.611,0.902,2,-5.213,1,0.353,0.293,0,0.125,0.519,98.252,4
spotify:track:1nEEXq32QujXMphLIcWVWL,"Goodlife","VIVID","The Cool Quest",2018-03-23,190528,27,true,quirky613,2026-06-26T20:40:33Z,"","The Cool Quest",0.739,0.836,1,-5.945,1,0.108,0.113,0.00000267,0.148,0.81,112.059,4
spotify:track:6aXgxeYA03veaPyHHZQaj3,"Until We Meet Again","Until We Meet Again","Nick Jonas",2020-05-20,197540,39,false,quirky613,2026-06-26T20:41:02Z,"","Island Records",0.422,0.518,8,-5.862,1,0.0646,0.339,0,0.101,0.29,77.378,4
spotify:track:5WoaF1B5XIEnWfmb5NZikf,"Sky Walker (feat. Travis Scott)","War & Leisure","Miguel;Travis Scott",2017-12-01,259334,82,true,quirky613,2026-06-26T20:41:35Z,"","ByStorm Entertainment/RCA Records",0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,4
spotify:track:6M0IsaUX4GNyto4niSegfI,"No Option","Stoney (Deluxe)","Post Malone",2016-12-09,179826,65,true,quirky613,2026-06-26T20:44:04Z,"","Mercury Records/Republic Owned",0.575,0.734,2,-4.949,1,0.057,0.0757,0,0.241,0.494,83.983,4
spotify:track:3hFG4jR5stnIQJDI64KlJY,"A Thousand Bad Times","Hollywood's Bleeding","Post Malone",2019-09-06,221173,0,true,quirky613,2026-06-26T20:44:04Z,"","Republic Records",0.632,0.732,6,-3.498,1,0.092,0.105,0.0000115,0.111,0.317,159,4
spotify:track:1D2L6MefbXon28PzIk9I3r,"92 Explorer","beerbongs & bentleys","Post Malone",2018-04-27,211426,68,true,quirky613,2026-06-26T20:44:04Z,"","Republic Records",0.798,0.733,7,-4.811,0,0.0475,0.265,0.00000126,0.114,0.862,146.047,4
spotify:track:0hGH0S74Eoyv6mXZcOKtdQ,"On The Road (feat. Meek Mill & Lil Baby)","Hollywood's Bleeding","Post Malone;Meek Mill;Lil Baby",2019-09-06,218320,0,true,quirky613,2026-06-26T20:44:04Z,"pop","Republic Records",0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,5
spotify:track:6cIYFBwTv4JGpX7wOk5VIu,"Goodbyes (feat. Young Thug)","Hollywood's Bleeding","Post Malone;Young Thug",2019-09-06,174840,53,false,quirky613,2026-06-26T20:46:05Z,"","Republic Records",0.593,0.653,5,-3.772,1,0.0731,0.411,0,0.105,0.175,150.029,4
spotify:track:7ytR5pFWmSjzHJIeQkgog4,"ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby;Roddy Ricch",2020-04-17,181733,78,true,quirky613,2026-06-26T20:46:05Z,"","South Coast Music Group/Interscope Records",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
spotify:track:3TpXajg1nKzG3ngc9tBwrD,"Easily","Easily","Bruno Major",2016-11-25,210240,0,false,quirky613,2026-06-26T20:49:15Z,"rap","Bruno Major",0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,3
spotify:track:3ygql6KR9wduUOiOMo1xCC,"Cut My Hair","How Are You","Mounika.;Cavetown",2017-06-24,127137,0,false,quirky613,2026-06-26T20:49:54Z,"neo-psychedelic,indie,r&b","DLoaw & Co.",0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,4
spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Get You The Moon (feat. Snøw)","Get You The Moon (feat. Snøw)","Kina;Snøw",2018-10-08,179080,76,false,quirky613,2026-06-26T20:49:54Z,"","Columbia",0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,4
spotify:track:4MVk79dmYqi7HQs0bMgboy,"Ghost Duet","Ghost Duet","Louie Zong",2017-10-31,60004,54,false,quirky613,2026-06-26T20:49:54Z,"quiet storm","Fuji Apple Records",0.707,0.234,7,-16.523,1,0.0864,0.96,0.861,0.124,0.611,78.036,3
spotify:track:5GH3j9J7cFglHWFpqmWIXe,"Good Together","Warm on a Cold Night (Deluxe)","HONNE",2016-01-22,228521,39,false,quirky613,2026-06-26T20:50:16Z,"","Atlantic Records UK",0.683,0.658,5,-5.46,0,0.0293,0.0874,0.000487,0.133,0.507,96.99,4
spotify:track:02MWAaffLxlfxAUY7c5dvx,"Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,12,false,quirky613,2026-06-26T20:50:16Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
spotify:track:4MatjVmXUxuBf7WeInnRBG,"Cheap Sunglasses","Strangers","RAC;Matthew Koma",2014-01-01,215133,43,false,quirky613,2026-06-26T20:50:16Z,"old school hip hop,east coast hip hop","Cherrytree Records/Kierszenbaum",0.533,0.676,2,-6.788,1,0.0395,0.152,0.000765,0.0903,0.404,114.993,4
spotify:track:0DAsxISzun85PbsqAfIzeC,"Intro","xx","The xx",2009-08-18,127920,4,false,quirky613,2026-06-26T20:50:16Z,"","XL",0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,4
spotify:track:1nmCmB3qdXrzxFhvLJuhuB,"Crystalised","xx","The xx",2009-08-18,201946,0,false,quirky613,2026-06-26T20:50:16Z,"","XL",0.763,0.484,11,-12.368,0,0.0311,0.812,0.393,0.0841,0.416,122.913,4
spotify:track:7pBrj5rt4SSxXwFKOyZfHR,"Dissolve","Thousand Peaces","Absofacto;NITESHIFT",2017-11-03,224660,62,false,quirky613,2026-06-26T20:50:16Z,"bedroom pop,funk","2017 Absofacto",0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,4
spotify:track:0LtOwyZoSNZKJWHqjzADpW,"Feels Like We Only Go Backwards","Lonerism","Tame Impala",2012-01-01,192960,80,false,quirky613,2026-06-26T20:50:16Z,"","Modular",0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,4
spotify:track:1SJkTuUNKe4rYQgX8wmqku,"i love being with you","Gentle Boy","Elijah Who",2017-09-29,96405,0,false,quirky613,2026-06-26T20:50:16Z,"","VinDig",0.633,0.399,7,-10.568,1,0.0489,0.949,0.571,0.104,0.466,78.893,4
spotify:track:1175r6ZmkUjX8dRJLz9Ohk,"I Love You So","Songs for Dads","The Walters",2014-11-28,160253,2,false,quirky613,2026-06-26T20:50:16Z,"","The Walters",0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,4
spotify:track:696DnlkuDOXcMAnKlTgXXK,"ROXANNE","ROXANNE","Arizona Zervas",2019-10-10,163636,80,true,quirky613,2026-06-26T20:50:33Z,"","Arizona Zervas",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
spotify:track:36YLqJHsNHHODwX5gDPEBb,"Settle Down","The 1975","The 1975",2013-01-01,239853,54,false,quirky613,2026-06-26T20:50:43Z,"southern hip hop","Polydor Records",0.586,0.954,2,-5.293,1,0.0492,0.00298,0.000136,0.723,0.842,107.087,4
spotify:track:4XVaKcjTMKPY1z5x9fCBbp,"She Way Out","The 1975","The 1975",2013-01-01,239226,37,false,quirky613,2026-06-26T20:50:43Z,"southern hip hop","Polydor Records",0.621,0.857,0,-4.749,1,0.0362,0.004,0,0.0978,0.242,116.97,4
spotify:track:4rrhiHV9nrpKBZNk21EQz2,"Dark Doo Wop","Secondhand Rapture","MS MR",2013-05-03,171386,23,false,quirky613,2026-06-26T20:50:43Z,"","Columbia",0.533,0.448,3,-7.003,0,0.0249,0.371,0.0000137,0.37,0.273,99.957,4
spotify:track:5ycugTzThpIFF83D0i3oJg,"Don't Go","For Evelyn","Hannah Georgas",2016-04-22,236240,0,false,quirky613,2026-06-26T20:50:43Z,"","Dine Alone Music",0.59,0.384,11,-10.143,0,0.0284,0.00994,0.0216,0.113,0.0791,127.91,4
spotify:track:6Ijb2xCO37OOFQra6gzYGl,"Landed On Mars","Lullaby EP","Atlas Bound",2016-05-13,224570,42,false,quirky613,2026-06-26T20:50:43Z,"","Next Wave Records",0.492,0.315,0,-13.256,1,0.0526,0.873,0.414,0.0984,0.376,99.504,4
spotify:track:1WIfWj5skn5UUZTs4cEFBe,"Location","Location","Khalid",2017-10-31,217566,54,false,quirky613,2026-06-26T20:50:43Z,"","Right Hand Music Group, LLC/RCA Records",0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,4
spotify:track:7ax0KTiQf6EWa59S3iQwHI,"New Americana","BADLANDS (Deluxe)","Halsey",2015-08-28,183808,0,false,quirky613,2026-06-26T20:50:43Z,"","Universal Music Group",0.444,0.711,0,-5.106,0,0.0327,0.0119,0,0.34,0.371,86.976,4
spotify:track:03j354P848KtNU2FVSwkDG,"Real Life","Beauty Behind The Madness","The Weeknd",2015-08-28,223373,61,true,quirky613,2026-06-26T20:50:43Z,"","The Weeknd/Lyric",0.581,0.652,11,-5.039,0,0.0496,0.439,0,0.351,0.358,90.634,4
spotify:track:07VBqWH6NG8L2ad3l84UKk,"R.I.P. 2 My Youth","Wiped Out!","The Neighbourhood",2015-10-30,205276,69,false,quirky613,2026-06-26T20:50:43Z,"","Columbia",0.353,0.686,7,-5.704,0,0.0534,0.00216,0,0.123,0.177,94.47,4
spotify:track:1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Isolation","Kali Uchis;Tyler, The Creator;Bootsy Collins",2018-04-06,207454,82,false,quirky613,2026-06-26T20:51:05Z,"","EMI",0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,4
spotify:track:6I6kHF6n4GeqlatNPCalCN,"At the Cookout","At the Cookout","Akintoye",2020-10-09,144818,29,true,quirky613,2026-06-26T20:51:05Z,"","Akintoye",0.788,0.672,2,-7.704,1,0.147,0.0545,0.182,0.224,0.483,110.082,4
spotify:track:6y0Etr2KJr0sdcEp7ajoUK,"Cosmic Girl - Remastered 2013","Travelling Without Moving (Remastered)","Jamiroquai",1996-09-09,244146,76,false,quirky613,2026-06-26T20:51:05Z,"","Sony Music CG",0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,4
spotify:track:4cacyP5c3PMlfnyjpg13xW,"Betty (Get Money)","Betty (Get Money)","Yung Gravy",2022-06-10,146470,65,false,quirky613,2026-06-26T20:51:05Z,"","Republic Records",0.723,0.772,1,-6.784,1,0.0792,0.00524,0.0000115,0.367,0.58,102.004,4
spotify:track:5wOlrILWF42yYT5iqeUeEl,"Dance Like This (feat. Claudette Ortiz)","Dirty Dancing: Havana Nights","Wyclef Jean;Claudette Ortiz",1990-01-01,249093,45,false,quirky613,2026-06-26T20:51:26Z,"","J Records",0.709,0.802,10,-5.434,0,0.0793,0.0379,0,0.0625,0.673,99.961,4
spotify:track:5zpDHEU12zATwLGvozxPw2,"Lighters","Hell: The Sequel (Deluxe)","Bad Meets Evil;Bruno Mars",2011-01-01,303813,74,true,quirky613,2026-06-26T20:51:59Z,"acid jazz","Shady Records",0.676,0.695,0,-8.327,1,0.245,0.352,0,0.119,0.144,90.268,4
spotify:track:3yiopxxeHuwcpAg4e57Zjt,"Right There","Yours Truly","Ariana Grande;Big Sean",2013-01-01,247080,56,false,quirky613,2026-06-26T20:51:59Z,"hyperpop,art pop","Universal Records",0.621,0.834,7,-3.166,1,0.105,0.127,0,0.0854,0.561,156.095,4
spotify:track:4ZPdLEztrlZqbJkgHNw54L,"Good Life","Graduation","Kanye West;T-Pain",2007-09-11,207000,81,true,quirky613,2026-06-26T20:51:59Z,"southern hip hop,old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap","Roc-A-Fella",0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.486,82.962,4
spotify:track:1SyQ6t9RdRBK0QUCS6a797,"Hip Hop Hooray","19NaughtyIII","Naughty By Nature",1993-02-23,267266,73,false,quirky613,2026-06-26T20:51:59Z,"","Tommy Boy Music, LLC",0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.2,4
spotify:track:3fV2ZnSsxgvXUHshkGCBdR,"Solo","Solo","Iyaz",2010-02-08,194266,50,false,quirky613,2026-06-26T20:53:04Z,"","Time Is Money/Beluga Heights/Reprise",0.73,0.728,11,-3.113,1,0.0291,0.197,0,0.197,0.68,130.061,4
spotify:track:06sZ51gSjEQXBa0UXAp8F5,"Good Friday","Good Friday","Kota the Friend",2022-04-15,221624,30,true,quirky613,2026-06-26T20:53:04Z,"","Fltbys LLC, Distributed by Venice Music",0.827,0.692,8,-6.993,1,0.199,0.565,0,0.102,0.147,99.984,4
spotify:track:7wZUrN8oemZfsEd1CGkbXE,"Bleeding Love","Spirit","Leona Lewis",2007,262466,82,false,quirky613,2026-06-26T20:54:20Z,"lo-fi,lo-fi beats,lo-fi hip hop","Syco Music UK",0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,4
spotify:track:3VSnfhbaNKZzvmNQilWcZ6,"Space Hos","THE MOUSE & THE MASK","DANGERDOOM;MF DOOM;Danger Mouse",2005-10-17,209480,3,false,quirky613,2026-06-26T20:54:33Z,"indie soul","Lex Records",0.733,0.82,1,-7.288,1,0.24,0.239,0,0.335,0.625,97.733,4
spotify:track:6hhRhOIkpUIu1CFNNJfsnt,"Oreo","Oreo","Shotgun Willy;Yung Craka",2020-08-21,128932,59,true,quirky613,2026-06-26T20:54:33Z,"indie","GFR",0.791,0.778,11,-5.557,1,0.0406,0.745,0.00000235,0.303,0.88,136.982,4
spotify:track:3awnZSyvKdi7rBLttHk36K,"IDWK","IDWK","347aidan;Kenny Beats",2021-01-25,123428,52,false,quirky613,2026-06-26T20:54:33Z,"","Columbia",0.852,0.307,9,-10.275,1,0.298,0.403,0,0.236,0.727,140.08,4
spotify:track:5pjWzUc1tVcewUTdDJd6Ce,"San Francisco Street","Pocket Music","Sun Rai",2013-06-11,266704,59,false,quirky613,2026-06-26T20:54:49Z,"","Sun Rai",0.877,0.542,2,-9.102,1,0.0419,0.224,0.132,0.0858,0.509,111.474,4
spotify:track:6Im9k8u9iIzKMrmV7BWtlF,"34+35","Positions","Ariana Grande",2020-10-30,173710,80,true,quirky613,2026-06-26T20:54:58Z,"","Republic Records",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4
spotify:track:7fOa2YngldFhZpkPpQVwpb,"Six Feet Deep","Til Death Do Us Part","Geto Boys",1993-03-09,324333,0,true,quirky613,2026-06-26T20:54:58Z,"","Rap-A-Lot Records",0.811,0.502,10,-12.377,0,0.239,0.0778,0.00952,0.374,0.759,137.81,4
spotify:track:3px156RqKPoqmxq44b3pSD,"I Wanna Sex You Up","I Wanna Sex You Up","Color Me Badd",2018-05-12,240200,53,false,quirky613,2026-06-26T20:56:21Z,"alternative r&b","Warner Music Group - X5 Music Group",0.553,0.702,2,-4.829,1,0.108,0.00532,0.00000499,0.0446,0.453,201.868,4
spotify:track:4sIKi6ErTw1cHeAACBLSeb,"Oh You Fancy Huh","F!Ck the Critics","Kai Bandz",2021-03-05,177397,0,true,quirky613,2026-06-26T20:56:21Z,"","Kai Bandz",0.647,0.412,6,-15.503,0,0.508,0.498,0,0.121,0.475,119.929,4
spotify:track:0BLPuaA32HDg6AJTUT4WMl,"Shark In The Water","Travelling Like The Light","V V Brown",2009,184293,51,false,quirky613,2026-06-26T20:56:21Z,"","Capitol Records",0.554,0.805,4,-3.128,1,0.0597,0.0279,0,0.359,0.697,98.981,4
spotify:track:6FnXRfvhQsTbiMaiXb2gff,"Love Quotes","Love Quotes","Jenevieve",2022-08-12,195401,60,false,quirky613,2026-06-26T20:56:21Z,"city pop","Joyface Records/Interscope Records",0.679,0.672,6,-5.733,0,0.053,0.585,0.000549,0.0985,0.513,75.062,4
spotify:track:4vHNeBWDQpVCmGbaccrRzi,"Goodie Bag","Goodie Bag","Still Woozy",2017-11-05,146390,73,true,quirky613,2026-06-26T20:56:53Z,"","Still Woozy Productions Inc., under exclusive license to Interscope Records",0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4
spotify:track:3hxIUxnT27p5WcmjGUXNwx,"Shut up My Moms Calling","Shut up My Moms Calling","Hotel Ugly",2020-02-10,164571,90,false,quirky613,2026-06-26T20:57:09Z,"","Hotel Ugly, under exclusive license to Amuseio AB",0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,4
spotify:track:6ndmKwWqMozN2tcZqzCX4K,"Remember the Name (feat. Styles of Beyond)","The Rising Tied","Fort Minor;Styles Of Beyond",2005-11-21,230493,71,true,quirky613,2026-06-26T20:57:27Z,"","Machine Shop/Warner Records",0.688,0.835,8,-4.162,1,0.0911,0.0583,0.00000287,0.0795,0.88,84.858,4
spotify:track:3f9Mzvd3URfbbIJBX4pz9Z,"Phone Numbers","Phone Numbers","Dominic Fike;Kenny Beats",2019-07-04,146826,76,true,quirky613,2026-06-26T20:58:01Z,"","Columbia",0.884,0.539,1,-6.389,0,0.208,0.239,0,0.0805,0.776,85.008,4
spotify:track:3NRql0A1Ef4RCvT473iqgD,"Hell N Back","Hell N Back","Bakar",2019-08-15,213573,75,true,quirky613,2026-06-26T20:58:07Z,"","Black Butter",0.633,0.684,10,-4.314,0,0.591,0.314,0.0000895,0.112,0.725,209.688,4
spotify:track:0mSMy8pVeo1UQ2trCK9nTs,"m.i.a.","m.i.a.","MICO",2023-02-28,152000,50,true,quirky613,2026-06-26T20:58:39Z,"","Wasted Years Ltd.",0.639,0.691,1,-5.633,1,0.0403,0.0351,0,0.191,0.718,89.997,4
spotify:track:6EbIz9W5NirugVL9muoqBQ,"Running Away (Time)","Running Away (Time)","VANO 3000;BADBADNOTGOOD;Samuel T. Herring",2021-11-22,92266,57,false,quirky613,2026-06-26T20:58:39Z,"","Innovative Leisure",0.598,0.679,7,-11.667,1,0.0383,0.645,0.737,0.115,0.905,94.073,4
spotify:track:0f8eRy9A0n6zXpKSHSCAEp,"Infrunami","The Lo-Fis","Steve Lacy",2020-12-04,178328,84,false,quirky613,2026-06-26T20:58:39Z,"french house,disco house","L-M Records",0.826,0.299,9,-7.721,1,0.0446,0.31,0.0952,0.0758,0.215,97.012,4
spotify:track:6xagjcywpcyNFghafZPQJv,"Banana Clip","War & Leisure","Miguel",2017-12-01,201616,60,false,quirky613,2026-06-26T20:58:39Z,"","ByStorm Entertainment/RCA Records",0.638,0.708,1,-5.342,0,0.0754,0.0973,0,0.177,0.606,84.978,4
spotify:track:0JhyMqi5ihsk5neC8DMbbz,"waves (feat. Kacey Musgraves) - Remix","Rogue Waves","Miguel;Kacey Musgraves",2016-02-26,246293,51,false,quirky613,2026-06-26T20:58:39Z,"","ByStorm Entertainment/RCA Records",0.79,0.599,10,-7.574,0,0.0301,0.477,0.00000426,0.344,0.464,105.997,4
spotify:track:3GZD6HmiNUhxXYf8Gch723,"Lost","channel ORANGE","Frank Ocean",2012-07-10,234093,86,true,quirky613,2026-06-26T20:59:05Z,"","Red Zone Entertainment / IDJ",0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,4
spotify:track:2rf9i0Enr8cw1JRME8Rsvq,"Cardboard Box","Cardboard Box","FLO",2022-03-24,161366,60,true,quirky613,2026-06-26T21:00:23Z,"norwegian pop,art pop","Universal-Island Records Ltd.",0.579,0.714,1,-4.308,1,0.0584,0.04,0,0.341,0.696,80.419,4
spotify:track:6QPsWusy5itp7ip1hW7QNa,"sheluvme","HDTV","Tai Verdes",2022-09-16,150840,55,true,quirky613,2026-06-26T21:01:03Z,"","Arista Records",0.756,0.677,8,-5.231,1,0.176,0.501,0.0000187,0.231,0.723,82.987,4
spotify:track:2I7CJZLo2nDqGuzZJA1XlZ,"Pick Up Your Feelings","Heaux Tales","Jazmine Sullivan",2021-01-07,229412,61,false,quirky613,2026-06-26T21:01:22Z,"jazz rap,indie soul","RCA Records Label",0.758,0.413,2,-6.239,0,0.0464,0.321,0,0.117,0.599,85.46,3
spotify:track:3JXF3LsUjyDIHjuwhXxdjo,"Sweetest Pie","Traumazine","Megan Thee Stallion;Dua Lipa",2022-08-12,201334,68,true,quirky613,2026-06-26T21:01:22Z,"lo-fi beats","300 Entertainment",0.814,0.626,7,-7.187,1,0.214,0.173,0,0.101,0.686,123.972,4
spotify:track:6U2sXLGhxJVmKskGUvJzI3,"fantasize","fantasize","ericdoa",2021-05-28,150612,55,false,quirky613,2026-06-26T21:01:32Z,"bedroom pop","Ericdoa PS",0.713,0.535,6,-7.073,0,0.0308,0.00591,0.000054,0.115,0.551,102.602,4
spotify:track:3B54sVLJ402zGa6Xm4YGNe,"Unforgettable","Jungle Rules","French Montana;Swae Lee",2017-07-14,233901,90,true,quirky613,2026-06-26T21:01:41Z,"new jack swing","Bad Boy Entertainment/Epic Records",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
spotify:track:1zKOagmkCtXuGmCivG8HZE,"Icee Pop","Icee Pop","Nic D",2021-09-03,147555,54,false,quirky613,2026-06-26T21:01:48Z,"disco,philly soul,northern soul","FRDi Entertainment",0.914,0.572,0,-6.606,1,0.0359,0.12,0,0.0709,0.864,134.989,4
spotify:track:37y7iDayfwm3WXn5BiAoRk,"Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,4,false,quirky613,2026-06-26T21:01:48Z,"french house,disco house","Three Quarter",0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,4
spotify:track:0pjjN8tv0AogxHRPeVvc1V,"SPF10","350°R","Requiem Inc.",2018-06-08,255059,34,true,quirky613,2026-06-26T21:02:08Z,"hyperpop,glitch","Red Chamber Records",0.713,0.648,3,-9.423,1,0.17,0.672,0,0.132,0.964,78.545,4
spotify:track:1IbwVEskI2zH0dM4pnmWfU,"Girls","Girls","Justus Bennetts",2022-06-10,140921,39,true,quirky613,2026-06-26T21:02:08Z,"pop","Sounds Good/Capitol Records",0.708,0.689,8,-4.511,1,0.161,0.0215,0,0.266,0.908,165.064,4
spotify:track:1gH1h30wkQdd9zhY3j7a8T,"THE SHADE","WHO CARES?","Rex Orange County",2022-03-11,181506,76,false,quirky613,2026-06-26T21:02:08Z,"rap rock","Rex Orange County",0.898,0.509,5,-7.973,1,0.062,0.391,0,0.0876,0.727,119.869,4
spotify:track:2hXd0dhfmTpatwxOXMq0ID,"Ego","Ego","grentperez",2022-08-08,135593,0,false,quirky613,2026-06-26T21:02:08Z,"r&b","Fast Friends",0.691,0.836,11,-5.406,0,0.0725,0.0341,0.00000174,0.0576,0.84,88.482,4
spotify:track:7yNf9YjeO5JXUE3JEBgnYc,"Babydoll","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,97960,99,false,quirky613,2026-06-26T21:02:08Z,"","Columbia",0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,4
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,"Super Freaky Girl","Super Freaky Girl","Nicki Minaj",2022-08-12,170977,69,true,quirky613,2026-06-26T21:02:32Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk","Republic Records",0.95,0.891,2,-2.653,1,0.241,0.0645,0.0000177,0.309,0.912,133.01,4
spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,"Bad Habit","Bad Habit","Steve Lacy",2022-06-29,232114,75,true,quirky613,2026-06-26T21:02:32Z,"french house,disco house","L-M Records/RCA Records",0.686,0.507,1,-7.097,1,0.0357,0.626,0.0000751,0.383,0.69,168.955,4
spotify:track:3cyw6PjeBiXW8wUpbhTYRY,"seclusion","seclusion","kaido",2021-01-16,96739,0,true,quirky613,2026-06-26T21:02:32Z,"hyperpop","2264645 Records DK",0.765,0.487,9,-9.353,1,0.0617,0.457,0,0.437,0.817,120.02,4
